data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7353589,152,CHI5605,5605,"31 August 2018",2018,2,Protests,"Peaceful protest","Protesters (Chile)","Fishermen (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Quintero,Quintero,-32.7859,-71.5322,2,"La Estrella De Valparaiso; Estrella Iquique; La Nacion (Chile)",Subnational-National,"Around 31 August 2018, near Quintero (Valparaiso), around 100 artisan fishermen held a symbolic protest offshore over maritime pollution caused by oil spills in the region. On the same day and location, hundreds of residents protested over the same issue. [size=hundreds]",0,1607554903,CHL
7373337,152,CHI5644,5644,"30 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"La Estrella de Antofagasta",Subnational,"On 30 August 2018, in Antofagasta (Antofagasta), bar owners held a protest outside the City Hall against a Police request to modify the hours of selling alcohol. [size=no report]",0,1607555051,CHL
7355429,152,CHI5659,5659,"30 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"Austral Valdivia",Subnational,"On 30 August 2018, in Valdivia (Los Rios), parents and administrative workers from the Ensueno kindergarten held a protest against the four gas leakages that had taken place at the said center. Protesters were calling authorities to bring a solution to the case. [size=no report]",0,1607554914,CHL
7378725,152,CHI5681,5681,"30 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Valparaiso,"San Antonio","San Antonio",Leyda,-33.6122,-71.4506,1,"Lider San Antonio",Subnational,"On 30 August 2018, in Leyda (Valparaiso), residents of the Cerro Alegre neighbourhood held a protest against the dismissal of a Venezuelan general practitioner from the their health center. His dismissal was due to the governmental decision not to renew contracts of those doctors who failed the National Single Examination of Medical Knowledge. [size=no report]",0,1607555468,CHL
7379031,152,CHI5669,5669,"30 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"Mercurio Antofagasta",Subnational,"On 30 August 2018, in Antofagasta (Antofagasta), residents held a protest calling for authorities to install a traffic light and a speed reducer at the intersection of Rendic and Paraguay streets. This was motivated by a traffic accident that took place the day before and caused two fatalities. The same protest took place later that day. [size=no report]",0,1607555471,CHL
7373668,152,CHI5999,5999,"30 August 2018",2018,2,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,Maipu,Maipu,-33.5142,-70.7651,1,"La Nacion (Chile)",National,"Around 30 August 2018, in Maipu (Metropolitana), a group of residents set fire to fires in demonstration. The reasons behind the event were unknown. [size=no report]",0,1607555053,CHL
7353590,152,CHI5610,5610,"30 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"El Llanquihue; Biobio Chile",Subnational-National,"On 30 August 2018, in Puerto Montt (Los Lagos), around 400 secondary students marched in protest, calling for authorities to improve infrastructure conditions, to eliminate sexist school uniforms, and to democratize educational centers and hence their internal regulations, among other aspects. [size=around 400]",0,1607554903,CHL
7378742,152,CHI5679,5679,"29 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Women (Chile)",6,,,0,60,"South America",Chile,Valparaiso,"San Antonio","San Antonio",Leyda,-33.6122,-71.4506,1,"Lider San Antonio",Subnational,"On 29 August 2018, in Leyda (Valparaiso), around 20 women occupied a health post in protest against the dismissal of their general practitioner. His dismissal was due to the governmental decision not to renew contracts of those doctors who failed the National Single Examination of Medical Knowledge. [size=around 20]",0,1607555469,CHL
7355548,152,CHI5677,5677,"29 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"Biobio Chile",National,"On 29 August 2018, in Santiago (Metropolitana), residents blocked the Vicuna Mackenna during a protest, demanding authorities the construction of decent housing. No further information on the event was reported. [size=no report]",0,1607554914,CHL
7355426,152,CHI5089,5089,"28 August 2018",2018,1,"Strategic developments","Looting/property destruction","Indigenous Militia (Chile)",,4,"Civilians (Chile)","Catholic Christian Group (Chile)",7,47,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"Austral Valdivia",Subnational,"Property destruction: On 28 August 2018, in Valdivia (Los Rios), unidentified suspects destroyed the exterior windows of the Sagrado Corazon church. Neither injuries, fatalities, nor arrests were reported. There have been several attacks in Araucania. Biobio, Los Lagos and Los Rios regions perpetrated by indigenous groups who demand land rights.",0,1607554914,CHL
7373350,152,CHI5637,5637,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,Antofagasta,"El Loa",Calama,Calama,-22.4567,-68.9237,1,"La Estrella De Valparaiso",National,"On 28 August 2018, in Calama (Antofagasta), around 500 teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=around 500]",0,1607555051,CHL
7355443,152,CHI5658,5658,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"Austral Valdivia",Subnational,"On 28 August 2018, in Valdivia (Los Rios), around 200 teachers from the region marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=around 200]",0,1607554914,CHL
7378753,152,CHI5680,5680,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,Valparaiso,"San Antonio","San Antonio","San Antonio",-33.5947,-71.6075,1,"Lider San Antonio",Subnational,"On 28 August 2018, in San Antonio (Valparaiso), teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=no report]",0,1607555469,CHL
7373221,152,CHI5638,5638,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"La Estrella Arica",Subnational,"On 28 August 2018, in Arica (Arica y Parinacota), teachers from the region marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=no report]",0,1607555050,CHL
7355823,152,CHI5617,5617,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"Biobio Chile",National,"On 28 August 2018, in La Serena (Coquimbo), teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=no report]",0,1607554916,CHL
7355597,152,CHI5115,5115,"28 August 2018",2018,2,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,Puchuncavi,Puchuncavi,-32.7258,-71.4151,1,"Biobio Chile",National,"Around 28 August 2018, in Puchuncavi (Valparaiso), residents clashed with Police forces during a demonstration against President Pinera's (RN) visit to the locality. Incidents took place while the President was leaving a meeting, with participants throwing stones against officials, among other things. Three people were arrested. [size=at least 3]",0,1607554915,CHL
7373266,152,CHI5629,5629,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"La Estrella Concepcion",Subnational,"On 28 August 2018, in Concepcion (Biobio), an estimate of 2,000 teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=an estimate of 2,000]",0,1607555050,CHL
7355608,152,CHI5632,5632,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Chiloe,Castro,Castro,-42.4801,-73.763,1,"Biobio Chile",National,"On 28 August 2018, in Castro (Los Lagos), around 400 teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the removal of the double evaluation, among other aspects. [size=around 400]",0,1607554915,CHL
7360478,152,CHI5609,5609,"28 August 2018",2018,1,Protests,"Peaceful protest","Protesters (Chile)","Teachers (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"El Llanquihue",Subnational,"On 28 August 2018, in Puerto Montt (Los Lagos), an estimate of 300 teachers marched in protest in the context of a national warning strike, with demonstrations taking place across the country. Protesters demands included the payment of the historical debt, regulation of labor burden, equal treatment among professionals and the elimination of the double evaluation, among other aspects. [size=an estimate of 300]",0,1607554952,CHL
